series,season,circuit,driver,decision_lap,real_pit_lap,model_pit_lap,race_laps,compound,tyre_age,slope_s_per_lap,pit_loss_s,b1_lap,b2_lap,b3_lap,b3_undefined,car_class,model_error,b1_error,b2_error,b3_error
wec,2026,Imola,15,34,37,36,212,,34,0.0012,17.8,35,172.0,38,,HYPERCAR,1,2,135.0,1
wec,2026,Imola,7,29,32,38,212,,29,0.0012,17.8,35,172.0,38,,HYPERCAR,6,3,140.0,6
wec,2026,Imola,20,33,36,38,212,,33,0.0012,17.8,35,172.0,38,,HYPERCAR,2,1,136.0,2
wec,2026,Imola,35,32,35,38,212,,32,0.0012,17.8,35,172.0,38,,HYPERCAR,3,0,137.0,3
wec,2026,Imola,8,32,35,38,212,,32,0.0012,17.8,35,172.0,38,,HYPERCAR,3,0,137.0,3
wec,2026,Le Mans,20,11,14,12,379,,11,-0.0455,69.8,13,,14,,HYPERCAR,2,1,,0
wec,2026,Le Mans,12,11,14,12,379,,11,-0.0455,69.8,13,,14,,HYPERCAR,2,1,,0
wec,2026,Le Mans,8,7,10,8,379,,7,-0.0455,69.8,13,,14,,HYPERCAR,2,3,,4
wec,2026,Le Mans,83,11,14,12,379,,11,-0.0455,69.8,13,,14,,HYPERCAR,2,1,,0
wec,2026,Le Mans,35,10,13,11,379,,10,-0.0455,69.8,13,,14,,HYPERCAR,2,0,,1
wec,2026,Spa,7,25,28,28,151,,25,0.0251,72.1,25,76.0,28,,HYPERCAR,0,3,48.0,0
wec,2026,Spa,12,24,27,28,151,,24,0.0251,72.1,25,76.0,28,,HYPERCAR,1,2,49.0,1
wec,2026,Spa,15,25,28,28,151,,25,0.0251,72.1,25,76.0,28,,HYPERCAR,0,3,48.0,0
wec,2026,Spa,17,24,27,28,151,,24,0.0251,72.1,25,76.0,28,,HYPERCAR,1,2,49.0,1
wec,2026,Spa,20,24,27,28,151,,24,0.0251,72.1,25,76.0,28,,HYPERCAR,1,2,49.0,1
